"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"751","P18827","15cm vs 50cm",-0.0509983064223971,0.0223909424776892,-2.27763107663793,0,NA,NA,NA,0.4,0
"752","P18859","15cm vs 50cm",0.817266608910655,0.17961533200756,4.55009380199378,2,0.0450616315218488,0.21185594616927,NA,0.228571428571429,0.228571428571429
"753","P19012","15cm vs 50cm",-0.543286090012927,0.21372131288407,-2.54203047268208,2,0.126131021860751,0.289187725171681,NA,0.247058823529412,0.247058823529412
"754","P19012; P13646","15cm vs 50cm",-0.917848682791208,0.400687333809,-2.29068554292941,2,0.149098781893775,0.315367594452431,NA,0.0857142857142857,0.0857142857142857
"755","P19012; Q99456; P13646","15cm vs 50cm",-1.51618748993047,0.238721411297181,-6.35128404147624,2,0.0239047098001168,0.187337485479439,NA,0,0
"756","P19013","15cm vs 50cm",-0.525759158578334,0.154423070463565,-3.40466717181603,2,0.0765001318795213,0.241139419852599,NA,0.194736842105263,0.194736842105263
"757","P19338","15cm vs 50cm",-0.335673581862519,0.0933142811065797,-3.59723697039606,2,0.0693377565887501,0.234800515996674,NA,0.217391304347826,0.217391304347826
"758","P19367","15cm vs 50cm",-0.630887161221718,0.314889251310668,-2.00352078896236,2,0.183025142664896,0.344722562093635,NA,0.16,0.16
"759","P19367; P52789","15cm vs 50cm",-2.5662162214762,0.216573277467363,-11.8491821866754,0,NA,NA,NA,0.4,0
"760","P19367; Q2TB90","15cm vs 50cm",-0.942588672882906,0.501642767531726,-1.87900381285432,1,0.311352994803168,0.46434264377268,NA,0.2,0
"761","P19387","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"762","P19404","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"763","P19525","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"764","P19623","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"765","P19838","15cm vs 50cm",-0.0673207954958611,0.155874031649499,-0.431892309343996,1,0.740453950426891,0.814821126519983,NA,0.4,0.2
"766","P19971","15cm vs 50cm",-0.341115531561424,0.199395737109291,-1.71074636051249,0,NA,NA,NA,0.4,0
"767","P20042","15cm vs 50cm",0.1173491753767,0.22172735826623,0.529249869273226,2,0.64950381472942,0.744202711799069,NA,0.233333333333333,0.233333333333333
"768","P20073","15cm vs 50cm",-0.912681184776106,0.107204785082802,-8.51343700816316,2,0.0135180425722474,0.169890125472272,NA,0.266666666666667,0.266666666666667
"769","P20290","15cm vs 50cm",0.447397794126854,0.0937852601589952,4.7704489316165,2,0.041242801999279,0.207031598582284,NA,0.333333333333333,0.333333333333333
"770","P20340","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"771","P20618","15cm vs 50cm",-0.977155251493412,0.0617890981300038,-15.8143633920256,2,0.00397467189859602,0.122907369068749,NA,0.228571428571429,0.228571428571429
"772","P20645","15cm vs 50cm",-1.7497848575344,0.499122246597495,-3.50572403747308,1,0.176896459248213,0.342230076932664,NA,0.2,0
"773","P20674","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"774","P20700","15cm vs 50cm",-1.0012601584212,0.310519272925492,-3.22447025264499,2,0.0842088894069648,0.247119465187901,NA,0.183333333333333,0.183333333333333
"775","P20700; P02545; Q03252","15cm vs 50cm",-1.1982516097642,0.0545948100344066,-21.9480864391513,2,0.00206945941682468,0.115715792372169,NA,0,0
"776","P20810","15cm vs 50cm",0.390477299603313,0.13564050930344,2.87876609730049,2,0.102455895798223,0.26413686258388,NA,0.2625,0.2625
"777","P20839","15cm vs 50cm",-0.513318898656024,0.527456251927159,-0.973197107400886,1,0.508646983104006,0.629067184830057,NA,0.2,0
"778","P20930","15cm vs 50cm",1.73530525151501,0.150911615395241,11.4988183445668,0,NA,NA,NA,0.4,0
"779","P20962","15cm vs 50cm",0.162888899083153,0.0738618533965705,2.20531832864509,2,0.158215903666727,0.325134395362012,NA,0.15,0.15
"780","P21108; P60891","15cm vs 50cm",-0.191127426264802,0.253697616552782,-0.753367055086373,2,0.529839476216101,0.644002222024797,NA,0.4,0.4
"781","P21281","15cm vs 50cm",-0.470875807939174,0.161048501998509,-2.92381364679526,2,0.0997761776376445,0.262272097850279,NA,0.233333333333333,0.233333333333333
"782","P21281; P15313","15cm vs 50cm",-0.445744452244607,0.170650826885987,-2.61202632520739,2,0.120618654999652,0.284602198048209,NA,0.2,0.2
"783","P21291","15cm vs 50cm",0.0775900617330506,0.186449412418717,0.41614538081141,2,0.717708676063806,0.798271387383804,NA,0.166666666666667,0.166666666666667
"784","P21333","15cm vs 50cm",-0.308881591038113,0.155795940628119,-1.98260358898186,2,0.185891502501904,0.347251421476917,NA,0.194871794871795,0.194871794871795
"785","P21333; O75369; Q14315","15cm vs 50cm",0.221244053858106,0.112575175908968,1.96530053869969,2,0.188308460069718,0.349065989447561,NA,0.266666666666667,0.266666666666667
"786","P21333; Q14315","15cm vs 50cm",-0.0179146730821227,0.330429915899004,-0.0542162565195772,2,0.961691458084333,0.979747354928116,NA,0.2,0.2
"787","P21397","15cm vs 50cm",0.169961894720061,0.389202393000516,0.436692830714007,1,0.73788279174183,0.812776646872707,NA,0.2,0
"788","P21399","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"789","P21589","15cm vs 50cm",-0.7598650739571,0.0866170349778173,-8.77269782037335,2,0.0127458320244482,0.167371269491754,NA,0.3,0.3
"790","P21796","15cm vs 50cm",0.479804095265622,0.146398315249349,3.27738809321958,2,0.0818334519830581,0.246429130768789,NA,0.214285714285714,0.214285714285714
"791","P21912","15cm vs 50cm",0.283607747751832,0.145838248982247,1.9446732920275,2,0.191245263903362,0.351773976138629,NA,0.25,0.25
"792","P21964","15cm vs 50cm",0.459812712657618,0.19154964857122,2.40048841690594,1,0.251285844301678,0.410818105569242,NA,0.35,0.15
"793","P21980","15cm vs 50cm",0.0951985848046336,0.189858951429086,0.501417415866174,2,0.665827113542976,0.757952043838382,NA,0.35,0.35
"794","P22033","15cm vs 50cm",-0.718818624666956,0.124537557785825,-5.77190236782346,1,0.10921223522351,0.272715781253312,NA,0.2,0
"795","P22059","15cm vs 50cm",-0.852738272820517,0.481089683231487,-1.77251415389467,1,0.327004492431705,0.475663741693108,NA,0.2,0
"796","P22059; Q969R2","15cm vs 50cm",-1.00873906108742,0.113412335519338,-8.89443865579702,2,0.0124057291415811,0.165337173764113,NA,0,0
"797","P22061","15cm vs 50cm",-0.682852852498186,0.180644700905186,-3.78008792439802,2,0.0634007035425874,0.233551552055302,NA,0.2,0.2
"798","P22087","15cm vs 50cm",0.345838120631718,0.158258960096005,2.18526723808827,2,0.160467888254746,0.326203780882039,NA,0.25,0.25
"799","P22090; P62701","15cm vs 50cm",-2.15788006606758,0.868133608987861,-2.48565433215217,2,0.130830450640084,0.294045953657547,NA,0.3,0.3
"800","P22090; Q8TD47; P62701","15cm vs 50cm",-1.20703803485581,0.185363678926138,-6.51172895277278,2,0.0227806762405613,0.184838342885059,NA,0.2,0.2
"801","P22102","15cm vs 50cm",-0.0598575931824799,0.107157977721724,-0.558592038176781,2,0.632634412223807,0.729642624219664,NA,0.307692307692308,0.307692307692308
"802","P22234","15cm vs 50cm",-0.255488723059181,0.126558910064727,-2.01873359156234,2,0.180977806113716,0.343607542726754,NA,0.266666666666667,0.266666666666667
"803","P22307","15cm vs 50cm",-1.12433495279824,0.144657746774346,-7.77237982665464,2,0.0161535708624632,0.172630578498048,NA,0.2,0.2
"804","P22314","15cm vs 50cm",0.0919945994698494,0.0695590394682767,1.32253981902388,2,0.316962458829223,0.468538017430302,NA,0.243478260869565,0.243478260869565
"805","P22528","15cm vs 50cm",0.569951862894058,0.241789490392836,2.35722347554501,2,0.142487731988694,0.308707135637643,NA,0,0
"806","P22528; P35321","15cm vs 50cm",0.299445468987969,0.211119418696099,1.41837009043215,2,0.291856374026436,0.444910151442306,NA,0.2,0.2
"807","P22532","15cm vs 50cm",0.511359089108018,0.105377869226177,4.85262316331776,2,0.0399396700301773,0.206079415448652,NA,0.2,0.2
"808","P22532; P35325","15cm vs 50cm",0.0720755922621502,0.065224036992079,1.10504647651453,2,0.384289483041126,0.52668179269782,NA,0,0
"809","P22532; P35325; P22531; P35326","15cm vs 50cm",1.20760310869898,0.0405572713174484,29.7752553234382,2,0.00112604300702479,0.112373855170815,NA,0,0
"810","P22532; P35325; Q9BYE4; P22531; P35326","15cm vs 50cm",1.04702409071671,0.0512808577090088,20.4174449783583,2,0.00239022039694925,0.115900261375475,NA,0,0
"811","P22532; P35325; Q9BYE4; P22531; P35326; Q96RM1","15cm vs 50cm",2.01750911594889,0.112544831560248,17.9262706956815,2,0.00309740976923134,0.12166781113611,NA,0,0
"812","P22570","15cm vs 50cm",-1.18662041767904,0.227691147777345,-5.21153513987031,1,0.120688966008746,0.284602198048209,NA,0.4,0.2
"813","P22626","15cm vs 50cm",-0.150660196211172,0.0496788941500591,-3.03268015097299,2,0.0936981174937781,0.256495552791957,NA,0.223076923076923,0.223076923076923
"814","P22676; P05937","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"815","P22695","15cm vs 50cm",0.467600817517549,0.142954979063857,3.27096559056313,2,0.0821165860997253,0.246429130768789,NA,0.22,0.22
"816","P23193","15cm vs 50cm",0.276015671993317,0.157756463296935,1.74963146501192,2,0.222286943064538,0.386121907960429,NA,0.28,0.28
"817","P23229","15cm vs 50cm",0.192587080943293,0.220357025592488,0.873977493685403,2,0.474292633661286,0.604199503697077,NA,0.24,0.24
"818","P23246","15cm vs 50cm",-0.998925582495449,0.109009175696357,-9.16368347998462,2,0.0116999907952984,0.162587067210274,NA,0.333333333333333,0.333333333333333
"819","P23246; Q15233","15cm vs 50cm",-0.982571536361197,0.056426804354473,-17.413205436705,1,0.0365194858560542,0.203079209212136,NA,0.2,0
"820","P23284","15cm vs 50cm",-0.592893199652066,0.356909965706556,-1.66118421064076,2,0.238560110882105,0.398007681332589,NA,0.233333333333333,0.233333333333333
"821","P23368","15cm vs 50cm",0.693432453366374,0.176819519946335,3.92169627865087,2,0.059296419542999,0.228271182666376,NA,0.36,0.36
"822","P23381","15cm vs 50cm",0.446835384232435,0.154184308612589,2.89806004419798,2,0.101295805970924,0.262930685430223,NA,0.333333333333333,0.333333333333333
"823","P23396","15cm vs 50cm",0.580806404534471,0.0970286662226995,5.98592588299017,2,0.0267920393203238,0.188673511394405,NA,0.2,0.2
"824","P23497","15cm vs 50cm",-1.27385539873319,1.21127621513164,-1.05166384249917,1,0.4839723868671,0.611743244409385,NA,0.4,0
"825","P23497; P09429; B2RPK0","15cm vs 50cm",-0.528971319086174,0.161366920288374,-3.27806540609974,2,0.0818036745931643,0.246429130768789,NA,0.3,0.3
"826","P23526","15cm vs 50cm",-0.378060096924307,0.183497628864493,-2.06029963037556,2,0.175539381735355,0.340761712925787,NA,0.168421052631579,0.168421052631579
"827","P23528","15cm vs 50cm",-1.2036763587679,0.105259719904427,-11.4352988955396,2,0.00756062695691373,0.15424706611907,NA,0.128571428571429,0.128571428571429
"828","P23528; Q9Y281","15cm vs 50cm",-1.0117246118902,0.122168072342545,-8.28141586005747,2,0.0142697615951926,0.170638010286661,NA,0,0
"829","P23588","15cm vs 50cm",0.195119039745039,0.121200545925274,1.60988581573997,2,0.248711412368708,0.408366937167353,NA,0.15,0.15
"830","P23743","15cm vs 50cm",0.0815956017694515,0.157803462352963,0.517071048713397,2,0.656608338517551,0.750456571455115,NA,0.35,0.35
"831","P23786","15cm vs 50cm",0.492037720593354,0.2277502259775,2.16042692595161,2,0.163319058109074,0.328512033036699,NA,0.2,0.2
"832","P23919","15cm vs 50cm",-1.28341072190614,0.287139542512401,-4.46964117403199,2,0.0465858011150249,0.21491708652053,NA,0.266666666666667,0.266666666666667
"833","P24311","15cm vs 50cm",0.555767499133286,0.207521518070944,2.67811986101263,1,0.227504944105266,0.388086652407111,NA,0.2,0
"834","P24385","15cm vs 50cm",-1.47235467156576,0.0171136132302397,-86.0341210098234,0,NA,NA,NA,0.4,0
"835","P24534","15cm vs 50cm",0.952431911356777,0.284740651474572,3.34491020661948,2,0.0789398168425723,0.242458008873615,NA,0.4,0.4
"836","P24539","15cm vs 50cm",-0.435498846253709,0.109793331972083,-3.96653274321288,2,0.0580773096239415,0.227713479076978,NA,0.233333333333333,0.233333333333333
"837","P24666","15cm vs 50cm",-0.555630995253088,0.281341502343984,-1.97493434357844,2,0.186957592225902,0.348386224597572,NA,0.0666666666666667,0.0666666666666667
"838","P24752","15cm vs 50cm",-0.933186368372829,0.300354432430131,-3.10695054779958,2,0.0898503069241214,0.253936251070002,NA,0.228571428571429,0.228571428571429
"839","P24844; O14950; P19105","15cm vs 50cm",-0.0787779723873617,0.0516207720325327,-1.52609055009317,2,0.266518947447626,0.420343724036775,NA,0.2,0.2
"840","P24941; Q96Q40; Q00535; P11802; P06493; O94921; Q07002; Q00537; Q00526; Q00534; Q14004; Q9NYV4; Q00536; P50750","15cm vs 50cm",1.7833512186135,0.831943233113522,2.14359724033017,0,NA,NA,NA,0.4,0
"841","P25205","15cm vs 50cm",-0.530301796760358,0.260453001687435,-2.03607481320858,2,0.178681578313522,0.34304119071848,NA,0,0
"842","P25398","15cm vs 50cm",9.66274698373529e-05,0.14136677639276,0.000683523189132447,2,0.999516676174319,0.999516676174319,NA,0.24,0.24
"843","P25445","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"844","P25685","15cm vs 50cm",0.254718304930256,0.196810938757462,1.29422839268175,2,0.324880506251173,0.474189325698925,NA,0.266666666666667,0.266666666666667
"845","P25705","15cm vs 50cm",-0.302265512754527,0.112870192517945,-2.67799235574504,2,0.115728229628115,0.279983689301988,NA,0.241666666666667,0.241666666666667
"846","P25786","15cm vs 50cm",-0.286126255835305,0.205449179910235,-1.39268628845498,2,0.298336948250831,0.451805824668259,NA,0.171428571428571,0.171428571428571
"847","P25787","15cm vs 50cm",-0.0641303511936199,0.0870880744819842,-0.736384993870618,2,0.538156640667662,0.646866552785655,NA,0.2,0.2
"848","P25788","15cm vs 50cm",-1.061269620547,0.285178582843503,-3.72142118796273,2,0.065222550915861,0.233551552055302,NA,0.257142857142857,0.257142857142857
"849","P25789","15cm vs 50cm",-0.951247510513555,0.105551793770434,-9.01213969496757,2,0.0120896148362108,0.164068624847344,NA,0.2,0.2
"850","P25815","15cm vs 50cm",-0.984189180888547,0.231448966096638,-4.25229456621384,2,0.051101496005352,0.219913408356714,NA,0.3,0.3
"851","P26006","15cm vs 50cm",0.0463090318082219,0.146372745217073,0.316377422173404,2,0.781683758270715,0.846297997671715,NA,0.275,0.275
"852","P26038","15cm vs 50cm",-0.441284792582564,0.135983020402503,-3.24514627838375,2,0.0832691278773041,0.246429130768789,NA,0.303703703703704,0.303703703703704
"853","P26196","15cm vs 50cm",-0.116655558361253,0.0927666475222137,-1.25751615992504,2,0.335507046140752,0.481923413649514,NA,0.25,0.25
"854","P26368","15cm vs 50cm",0.655241559039016,0.0948595975472281,6.90748828775906,2,0.0203217907417419,0.18049868215255,NA,0.4,0.4
"855","P26373","15cm vs 50cm",-1.28643231266565,0.186199105901567,-6.90890703495493,2,0.0203136979850984,0.18049868215255,NA,0.28,0.28
"856","P26447","15cm vs 50cm",-0.784972583729263,0.43413702182596,-1.80812173176963,0,NA,NA,NA,0.4,0
"857","P26583","15cm vs 50cm",-1.27778913494942,0.359867332884068,-3.55072277527637,1,0.174766232454569,0.339550079935176,NA,0.4,0.2
"858","P26583; P09429; B2RPK0","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"859","P26599","15cm vs 50cm",0.246814021240957,0.154850315778733,1.59388774895127,2,0.25199080382395,0.410843071423792,NA,0.325,0.325
"860","P26599; O95758","15cm vs 50cm",-4.3421194479989,0.481001825030228,-9.02724110813099,0,NA,NA,NA,0.4,0
"861","P26639","15cm vs 50cm",0.414387937332255,0.0595983956986286,6.95300490012671,2,0.0200645234233074,0.18049868215255,NA,0.342857142857143,0.342857142857143
"862","P26640","15cm vs 50cm",0.0109666325057134,0.384937639245726,0.0284893743495757,2,0.97985905661234,0.991166795392598,NA,0.3,0.3
"863","P26641","15cm vs 50cm",0.353369773643296,0.0289530237100057,12.2049350417648,2,0.00664633896085665,0.148520347502955,NA,0.208,0.208
"864","P26885","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"865","P27105","15cm vs 50cm",0.16846191997824,0.0857507109973587,1.9645542062436,1,0.299745163458699,0.452145365924805,NA,0.4,0.2
"866","P27144; A0A8I5KW96","15cm vs 50cm",-0.690130839761779,0.159854697803504,-4.3172383999005,2,0.0496874434394829,0.219361770378638,NA,0.1,0.1
"867","P27216","15cm vs 50cm",2.49593688876953,0.0647999572852093,38.517569969745,0,NA,NA,NA,0.4,0
"868","P27338; P21397","15cm vs 50cm",-2.1760276761793,0.133314745469425,-16.3224830720496,1,0.0389539420789125,0.205698361557724,NA,0.4,0
"869","P27348","15cm vs 50cm",-0.645893823418954,0.196776039078783,-3.28238044856852,2,0.081614332865495,0.246429130768789,NA,0.1625,0.1625
"870","P27482; P0DP25","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"871","P27482; P0DP25; P02585","15cm vs 50cm",-0.619520297581331,0.270651381527898,-2.28899735920052,0,NA,NA,NA,0.4,0
"872","P27635","15cm vs 50cm",0.437452204529817,0.0561317474685405,7.79331170430763,1,0.0812440175734133,0.246429130768789,NA,0.35,0.15
"873","P27694","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"874","P27695","15cm vs 50cm",-0.109615519412796,0.228287656115626,-0.48016402322374,2,0.678498571826284,0.76842353869641,NA,0.24,0.24
"875","P27708","15cm vs 50cm",-0.104722919453272,0.527461937762918,-0.198541187440794,2,0.860973552109116,0.910092173124617,NA,0.4,0.4
"876","P27797","15cm vs 50cm",-0.206103549724147,0.0785945733245187,-2.62236361883588,2,0.119833337625682,0.284198457503423,NA,0.264,0.264
"877","P27816","15cm vs 50cm",0.437027171341846,0.158304944392511,2.76066659205699,2,0.109984577931638,0.273640669329916,NA,0.186666666666667,0.186666666666667
"878","P27824","15cm vs 50cm",0.900031558735055,0.36670444886389,2.45437861886731,2,0.133543445028312,0.297419594140692,NA,0.4,0.4
"879","P28062","15cm vs 50cm",-1.29217515021563,0.073860243119979,-17.4948672740843,2,0.00325129696815085,0.12166781113611,NA,0.2,0.2
"880","P28066","15cm vs 50cm",-0.365926811665904,0.197670326786898,-1.85119748428603,2,0.205350606151642,0.365704826276327,NA,0.2,0.2
"881","P28070","15cm vs 50cm",1.39795278804249,0.231402354386776,6.04122110921091,2,0.0263229354654033,0.188673511394405,NA,0.25,0.25
"882","P28072","15cm vs 50cm",-0.483767659329988,0.311454977349176,-1.55325069275624,1,0.364154258885451,0.508521786764671,NA,0.4,0.2
"883","P28074","15cm vs 50cm",-0.346095411850861,0.165784285523779,-2.08762495647526,2,0.172084257953337,0.33577056838669,NA,0.15,0.15
"884","P28290","15cm vs 50cm",-1.0331874475371,0.229359154004076,-4.50467064209149,2,0.0459130295357744,0.213590963911426,NA,0.266666666666667,0.266666666666667
"885","P28331","15cm vs 50cm",-0.411235128726712,0.227113918879003,-1.81069980543906,2,0.211892086428035,0.374052722671953,NA,0.254545454545455,0.254545454545455
"886","P28482","15cm vs 50cm",0.987371616681643,0.479193808446732,2.06048492129339,1,0.287648326271834,0.439966802398329,NA,0.4,0
"887","P28799","15cm vs 50cm",0.130900299085482,0.400326384838714,0.326983941211419,2,0.774730416469057,0.841568455258809,NA,0.25,0.25
"888","P28838","15cm vs 50cm",0.226867556700945,0.130024631191551,1.74480446221552,2,0.223136932794475,0.386420265834808,NA,0.32,0.32
"889","P29034","15cm vs 50cm",-0.542801665643799,0.0733249234560764,-7.40268983668223,2,0.017763460852481,0.172630578498048,NA,0.116666666666667,0.116666666666667
"890","P29144","15cm vs 50cm",-0.232994513560971,0.219502390627554,-1.06146686099793,2,0.399708067228232,0.542223026912585,NA,0.133333333333333,0.133333333333333
